tch_id,data_category,label_zh,label_en,latin_name,has_property,has_flavor,has_meridian_tropism,has_function,use_part,toxicity,sources,xrefs,date_accessed,notes
TmpTCH:HERB_103425,herb,吕宋果,Ignat Poisonnut Seed,Semen Strychni Ignatii,Bitter; Cold,Bitter; Cold,,"To resolve toxin, disperse swelling, kill worms, relieve pain.",Ripe seed,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003624;TCMID: 7858,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103426,herb,吕宋荚蒾,Luzon Viburnum,Viburnum Luzonicum,,,,"To dispel wind and eliminate damp, quicken blood.",Stem-leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003625;TCMID: 6342,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103427,herb,绿笋片,Oldham Bamboo Shoot,Sinocalamus Oldhami,Sweet; Neutral,Sweet; Neutral,,To transform phlegm and calm asthma.,Shoot,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003627;TCMID: 7646,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103428,herb,绿唐松草,Glaucous Meadowrue,Thalictrum Glaucum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003628;TCMID: 7247,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103429,herb,驴蹄草叶橐吾,Marshmarigold-Like Goldenray,Ligularia Calthaefolia,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003629;TCMID: 6293,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103430,herb,绿嚏根草,Green Hellebore,Helleborus Viridis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003630;TCMID: 7103,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103431,herb,普通仙人掌,Common Prickly Pear,Opuntia Vulgaris,,,,See opuntia dillenii .,Root and stem,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003631;TCMID: 1586,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103432,herb,驴子山小橘,,Glycosmis Chlorosperma,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003633;TCMID: 7793,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103433,herb,马宝,Horse Bezoar,Calculus Equi,Sweet; Salty; Cool,Sweet; Salty; Cool,Heart; Liver,"The medicine can relieve convulsion, resolve phlegm and clear away heat and toxic materials. it is efficacious in treating epilepsy induced by terror, manic-depressive psychosis, accumulation of phlegm and heat in the chest, coma, hematemesis, epistaxis and boils,etc.",Concretion,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003634;TCMID: 2739,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103434,herb,马比木,Pittosporumlike Nothapodytes,Nothapodytes Pittosporoides,Warm; Acrid,Warm; Acrid,Lung; Liver,"To dispel wind and disinhibit damp, rectify qi and dissipate cold.",Root cortex,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003635;TCMID: 4673,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103435,herb,马鞭草,European Verbe Herb; European Verbena Herb,Verbenae Herba; Herba Verbenae,Bitter; Cool,Bitter; Cool,Liver; Spleen,"To promote the flow of blood and to relieve blood stasis, to stop malarial attacks, to counteract toxicity, and to cause diuresis.",Aerial parts,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003636;SMHB00266;TCMID: 7962,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103436,herb,马槟榔,Masaikai Caper,Capparis Masakai,Sweet; Cold,Sweet; Cold,Spleen; Stomach; Lung,"To clear heat and resolve toxin, engender liquid and allay thirst, hasten delivery or stop delivery.",Seed,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003637;TCMID: 6803,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103437,herb,马勃,Puff-Ball,Lasiosphaera Calvatia; Lasiosphaera seu Calvatia,Pungent; Calm,Pungent; Calm,Lung,"To remove heat from the lung and soothe sore throat, and to arrest bleeding.",Sporocarp,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003638;SMHB00267;TCMID: 4551,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103438,herb,麻蚕豆,Horse Bean,Vicia Faba Var. Equina,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003639;TCMID: 2429,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103439,herb,马查紫堇,Marschall Corydalis ,Corydalis Marschalliana,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003640;TCMID: 1535,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103440,herb,马齿苋,Purslane Herb; All-Grass of Purslane,Portulacae Herba; Herba Portulacae,Sour; Cold,Sour; Cold,Liver; Large Intestine,"To remove toxic heat, and to arrest bleeding.",Aerial parts,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003641;SMHB00268;TCMID: 1434,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103441,herb,马蛋果,Fragrant Gynocardia,Gynocardia Odorata,Acrid; Hot,Acrid; Hot,Lung; Heart; Liver,"To dispel wind, eliminate damp, resolve toxin.",Seed,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003642;TCMID: 1236,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103442,herb,马岛臭檀,Madagascar Evodia,Evodia Madagascariensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003643;TCMID: 5630,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103443,herb,马岛哈尼木,Madagascar Hani-Wood,Harungana Madagascariensis,,,,,Bark and leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003644;TCMID: 1371,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103444,herb,马岛黄连树,Fatraina (In Madagascar),Samadera Madagascariensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003645;TCMID: 6116,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103445,herb,,Madagascar Swartzia,Swartzia Madagascariensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003646;TCMID: 2498,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103446,herb,马德里绵枣儿,Madrid Squill,Scilla Maderensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003647;TCMID: 6638,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103447,herb,马兜铃,Dutohmanspipe Fruit,Fructus Aristolochiae,Cold; Slightly Pungent; Bitter,Cold; Slightly Pungent; Bitter,Lung; Large Intestine,"To remove heat from the lung and relieve cough and asthma, and to remove heat from the large intestine.",Fruit,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003648;SMHB00269;TCMID: 2958,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103448,herb,马督拉猪屎豆,Madura Crotalaria,Crotalaria Madurensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003649;TCMID: 3566,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103449,herb,马耳山乌头,,Aconitum Delavayi,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003650;TCMID: 6442,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103450,herb,大麻,,Cannabis Sativa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003651;TCMID: 3784,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103451,herb,马疯木,Manchineel,Hippomane Mancinella,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003652;TCMID: 5266,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103452,herb,麻风树,Leprous Tree,Jatropha Curcas,,,,"To dissipate stasis and disperse swelling, stanch bleeding, relieve pain, kill worms and relieve itch.",Bark and leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003653;TCMID: 5230,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103453,herb,麻根,Hemp Fimble Root,Piper Magen,Bitter; Neutral,Bitter; Neutral,,"To dissipate stasis, stanch bleeding, disinhibit urine.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003654;TCMID: 7124,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103454,herb,马桂花,Manynerve Embelia,Fructus Embeliae Oblongifoliae,Sweet; Sour; Neutral,Sweet; Sour; Neutral,,"To expel worms, check diarrhea.",Fruit,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003655;TCMID: 4308,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103455,herb,麻花,Hemp Fimble Flower,Cannabis Sativa,Bitter; Acrid; Warm,Bitter; Acrid; Warm,,"To dispel wind, quicken blood, engender hairs.",Male-flower,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003656;TCMID: 3406,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103456,herb,麻花艽,Straw-Coloured Gentian,Gentiana Straminea,,,,See gentiana macrophylla.,Dried root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003657;TCMID: 7965,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103457,herb,麻黄,Ephedra,Ephedrae Herba; Herba Ephedrae,Pungent; Slightly Bitter; Warm,Pungent; Slightly Bitter; Warm,Lung; Bladder,"To induce perspiration for dispelling cold, to relieve asthma, and to cause diuresis.",Herbaceous twigs,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003658;SMHB00264;TCMID: 1660,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103458,herb,麻黄根,Ephedra Root,Radix et Rhizoma Ephedrae; Ephedrae Radix et Rhizoma,Sweet; Astringent; Calm,Sweet; Astringent; Calm,Heart; Lung,To arrest perspiration.,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003659;SMHB00265;TCMID: 3075,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103459,herb,岭南臭椿,Hairyleaf South Ailanthus,Ailanthus Triphysa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003660;TCMID: 1513,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103460,herb,,Malaba Pencilwood,Dysoxylum Malabaricum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003661;TCMID: 7928,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103461,herb,羊蹄甲,Malaba Bauhinia,Bauhinia Purpurea,,,,Dispel wind and check tetany,Stem-leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003662;TCMID: 3252,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103462,herb,,Malaya Dieingtree,Saprosma Scortechinii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003663;TCMID: 1332,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103463,herb,马来西亚黄杨木,Malaysian Box,Buxus Malaiana,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003664;TCMID: 3159,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103464,herb,直立买麻藤,Spinach-Like Jointfir,Gnetum Gnemonoides,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003665;TCMID: 5276,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103465,herb,马来西亚蕊木,Malaysia Kopsia,Kopsia Griffithii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003666;TCMID: 1073,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103466,herb,马蓝叶,Common Baphicacanthus Leaf,Strobilanthes Cusia,,,,"To clear heat and resolve toxin, cool blood and stanch bleeding.",Stem-leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003668;TCMID: 2339,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103467,herb,麻楝,Chittagong Chickrassy,Chukrasia Tabularis,Bitter; Cold,Bitter; Cold,,To course wind and clear heat.,Root cortex,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003669;TCMID: 1113,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103468,herb,马蔺,Chinese Iris,Iris Lactea,Bitter; Slightly Sweet; Minor Cold,Bitter; Slightly Sweet; Minor Cold,Kidney; Bladder; Liver,Clear heat and resolve toxinsdisinhibit urine and free stranguryquicken the blood and disperse swelling,Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003670;TCMID: 4545,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103469,herb,马蔺子,Chinese Iris Equivalent Plant: Iris Halophila,Semen Iridis,Sweet; Neutral,Sweet; Neutral,Liver; Spleen; Stomach; Lung,"To clear heat and dispel damp, resolve toxin and kill worms, stanch bleeding and settle pain.",Seed,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003671;TCMID: 4236,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103470,herb,马铃薯,Potato,Rhizoma Solani Tuberosi,Sweet; Neutral,Sweet; Neutral,,"To harmonize stomach and fortify center, resolve toxin and disperse swelling.",Tuber,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003672;TCMID: 4839,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103471,herb,马六甲鱼藤,Malacca Jewelvine,Derris Malaccensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003673;TCMID: 4365,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103472,herb,麻柳叶,Chinese Wingnut,Folium Pterocaryae,Acrid; Bitter; Warm,Acrid; Bitter; Warm,Lung; Liver,"To dispel wind and relieve pain, kill worms and relieve itch, resolve toxin and close sores.",Leaf,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003674;TCMID: 1768,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103473,herb,马尿泡,Tangut Przewalskia,Radix Seu Semen Przewalskiae Tanguticae,Bitter; Acrid; Cold,Bitter; Acrid; Cold,,"To resolve spasm and relieve pain, disperse swelling.",Root and seed,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003675;TCMID: 6587,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103474,herb,麻牛膝,Capitate Cyathula,Radix Cyathulae Capitatae,Slightly Bitter; Neutral,Slightly Bitter; Neutral,,"To dispel wind-damp, expel stasis blood.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003676;TCMID: 5280,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103475,herb,,,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003677;TCMID: 3469,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103476,herb,马皮,Corium Equus Caballi,Corium Equi,Sour; Salty; Neutral,Sour; Salty; Neutral,,Kill worms and relieve itching,Skin,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003678;TCMID: 2746,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103477,herb,马钱子,Nux Vomica,Strychni Semen; Semen Strychni,Bitter; Warm; Extremely Poisonous,Bitter; Warm; Extremely Poisonous,Liver; Spleen,"To promote the flow of qi and blood in the collaterals, relieve pain, and promote the subsidence of swelling.",Seed,Extremely toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003679;SMHB00270;TCMID: 1421,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103478,herb,马钱子粉,Nux Vomica Powder,Strychni Semen Pulveratum; Semen Strychni Pulveratum,Bitter; Warm; Extremely Poisonous,Bitter; Warm; Extremely Poisonous,Liver; Spleen,"Treatment of protracted arthritis, rheumatoid arthralgia, numbness and paralysis, sequala of poliomyelitis, traumatic injury, boils and sores.",,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003680;TCMID: 2826,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103479,herb,马桑,Chinese Coriaria,Coriaria Nepalensis,Acrid; Bitter; Cold,Acrid; Bitter; Cold,Heart; Lung,"To dispel wind and eliminate damp, clear heat and resolve toxin.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003681;TCMID: 6040,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103480,herb,马桑根,Radix Coriariae Nepalensis,Radix Coriariae Nepalensis,Bitter; Sour; Cool,Bitter; Sour; Cool,Heart; Liver,Dispel wind and eliminate dampnessclear heat and resolve toxin,Root,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003682;TCMID: 7020,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103481,herb,马桑树皮,Coriaria Sinica Maxim,Coriaria Sinica Maxim,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003683;TCMID: 977,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103482,herb,马桑叶,Chinese Coriaria Leaf,Coriaria Napalensis,Acrid; Bitter; Cold,Acrid; Bitter; Cold,Heart; Lung,"To clear heat and resolve toxin, disperse swelling and relieve pain, kill worms.",Leaf,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003684;TCMID: 4253,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103483,herb,马桑与马桑寄生,"Folium Seu Radix Coriariae Nepalensis , Herba Scurrulae Philippensis",Folium Seu Radix Coriariae Nepalensis; Herba Scurrulae Philippensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003685;TCMID: 7584,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103484,herb,马山前胡,Mashan Hogfennel,Peucedanum Mashanense,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003686;TCMID: 7016,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103485,herb,,Maximowicz Rhubarb,Rheum Maximowiczii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003687;TCMID: 3354,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103486,herb,,Maximowicz Goldsaxifrage,Chrysosplenium Maximowiczii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003688;TCMID: 3490,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103487,herb,马氏芦荟,Marloth Aloe,Aloe Marlothii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003689;TCMID: 5214,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103488,herb,苦香科,Cat Thyme,Teucrium Marum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003690;TCMID: 4405,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103489,herb,,,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003691;TCMID: 1083,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103490,herb,糙叶向日葵,Maximilian’S Sunflower,Helianthus Maximiliani,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003692;TCMID: 6222,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103491,herb,马来杜英,Masters Elaeocarpus,Elaeocarpus Mastersii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003693;TCMID: 8094,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103492,herb,马蹄纹天竺葵,Zonal Geranium,Pelargonium Zonale,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003694;TCMID: 7092,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103493,herb,驴蹄草,Common Marsharigold,Caltha Palustris,Acrid; Slightly Bitter; Cool,Acrid; Slightly Bitter; Cool,Spleen; Lung,"To expel wind, resolve summerheat, quicken blood and disperse swelling.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003695;TCMID: 5668,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103494,herb,马通,,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003696;TCMID: 5303,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103495,herb,两头毛,Sharptooth Incarvillea,Incarvillea Arguta,,,,"To fortify spleen and disinhibit damp, move qi and quicken blood.",Whole herb with rhizome,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003697;TCMID: 8016,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103496,herb,马尾莲,Root And Rhizome of Manyleaf Meadowrue,Radix et Rhizoma Thalictri,Bitter; Cold,Bitter; Cold,Heart; Liver; Large Intestine,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003698;SMHB00271;TCMID: 7591,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103497,herb,马尾杉,Slender Phlegmariurus,Phlegmariurus Phlegmaria,,,,"To dispel wind and eliminate damp, clear heat and resolve toxin.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003699;TCMID: 8152,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103498,herb,马尾松,Masson Pine Leaf Equivalent Plant: Pinus Armandii,Pinus Massoniana,,,,"To dispel wind and dry damp, kill worms and relieve itch, quicken blood and quiet spirit.",Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003700;TCMID: 6200,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103499,herb,麻叶,Hemp Fimble Leaf,Folium Cannabis,Acrid,Acrid,Lung; Bladder; Large Intestine,"To interrupt malaria, expel roundworm, settle asthma.",Leaf,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003701;TCMID: 7517,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103500,herb,麻叶千里光,Hempleaf Groundsel,Senecio Cannabifolius,,,,"To dissipate stasis, stanch bleeding, relieve pain.",Whole herb with root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003702;TCMID: 3412,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_103501,herb,马银花,Ovateleaf Rhodode Ndron,Rhododendron Ovatum,Bitter; Neutral,Bitter; Neutral,,"To clear damp heat, resolve sore toxin.",Root,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB003703;TCMID: 1014,2025-11-12,Source: herb2_0.HERB_herb_info_v2
